Category,Title,URL_Title,Authors,Event,Date,Box
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1645,"Brayner, Angelo; Holanda, Maristela; Cerri, Ricardo",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2018-10-01,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1632,"Brayner, Angelo; Holanda, Maristela; Hara, Carmem",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2018-06-20,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1631,"Brayner, Angelo",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2018-06-20,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1626,"Brayner, Angelo; Holanda, Maristela;  Körting, Thales Sehn ",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2019-06-20,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1625,"Holanda, Maristela; Brayner, Angelo",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2019-06-20,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1617,"Traina Junior, Caetano; F. Cordeiro, Robson L.; Willrich, Roberto; Machado, Javam C.",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2017-12-08,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1616,"Traina Junior, Caetano; F. Cordeiro, Robson L.; Willrich, Roberto; Machado, Javam C.",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2017-12-08,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1610,"Traina Junior, Caetano; F. Cordeiro, Robson L.; Merschmann, Luiz Henrique de Campos",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2017-11-27,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1609,"Traina Junior, Caetano; F. Cordeiro, Robson L.; Merschmann, Luiz Henrique de Campos",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2017-11-27,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1602,"Traina Junior, Caetano; F. Cordeiro, Robson L.; Campelo, Claudio E. C.",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2017-09-27,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1601,"Traina Junior, Caetano; F. Cordeiro, Robson L.; C. Campelo, Claudio E.",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2017-09-27,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1590,"Traina Junior, Caetano; F. Cordeiro, Robson L.; Braganholo, Vanessa",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2017-03-21,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1589,"Traina Junior, Caetano; F. Cordeiro, Robson L.; Braganholo, Vanessa",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2017-03-21,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1578,"Traina Junior, Caetano; F. Cordeiro, Robson L.; B. Marinho, Leandro",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2017-02-03,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1577,"Traina Junior, Caetano; F. Cordeiro, Robson L.; B. Marinho, Leandro",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2017-02-03,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1572,"F. Cordeiro, Robson L.; Traina Junior, Caetano; Fileto, Renato",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2016-10-03,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1571,"F. Cordeiro, Robson L.; Traina Junior, Caetano",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2016-10-03,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1567,"Traina Junior, Caetano; F. Cordeiro, Robson L.",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2016-02-26,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1566,"Traina Junior, Caetano; F. Cordeiro, Robson L.",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2016-02-26,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1561,"Traina Junior, Caetano; F. Cordeiro, Robson L.; de Matos Galante, Renata; Aires Tavares, Tatiana",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2016-01-20,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1560,"Traina Junior, Caetano; F. Cordeiro, Robson L.; de Matos Galante, Renata; Aires Tavares, Tatiana",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2016-01-20,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1551,"Traina Junior, Caetano; Cordeiro, Robson L. F.; de Amo, Sandra; Davis, Clodoveu",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2015-10-12,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1550,"Traina Junior, Caetano; Cordeiro, Robson L. F.; de Amo, Sandra; Davis, Clodoveu",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2015-10-12,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1536,"Moro, Mirella; Galante, Renata",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2014-10-02,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1535,"Braganholo, Vanessa",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2014-10-02,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1529,"Salgado, Ana Carolina; Braganholo, Vanessa; Davis, Clodoveu; Santanchè, André",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2014-09-29,Caixa 1
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1528,"Braganholo, Vanessa",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2014-09-29,Caixa 1
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1514,"Salgado, Ana Carolina; Braganholo, Vanessa; Fileto, Renato; Plastino, Alexandre",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2014-07-18,Caixa 2
PERIÓDICOS,Frontmatter,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1512,"Braganholo, Vanessa",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2014-07-18,Caixa 2
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1490,"Ciferri, Cristina Dutra de Aguiar; Casanova, Marco A.",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2013-09-25,Caixa 2
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1479,"Laender, Alberto H. F.; Braganholo, Vanessa; Galante, Renata; Davis Jr., Clodoveu A.",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2013-08-31,Caixa 2
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1464,"Laender, Alberto H. F.; Braganholo, Vanessa; Galante, Renata",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2013-06-07,Caixa 2
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1437,"Laender, Alberto H. F.; Moro, Mirella M",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2012-09-27,Caixa 2
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1429,"Laender, Alberto H. F.; Moro, Mirella M",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2012-07-14,Caixa 2
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1406,"de Oliveira, José Palazzo Moreira",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2011-10-04,Caixa 2
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1393,"Traina Jr., Caetano; Laender, Alberto H. F.; Davis Jr., Clodoveu A.; Moro, Mirella M",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2011-09-26,Caixa 2
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1377,"Laender, Alberto H. F.; Moro, Mirella M",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2011-08-12,Caixa 2
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1275,"Meira Jr., Wagner; Salgado, Ana Carolina; Traina Jr., Caetano; Heuser, Carlos Alberto; de Moura, Edleno Silva",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2010-10-06,Caixa 2
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1260,"Laender, Alberto H. F.; Moro, Mirella M",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2010-09-27,Caixa 2
PERIÓDICOS,Automatic Document Classification Temporally Robust,https://journals-sol.sbc.org.br/index.php/jidm/article/view/1259,"Salles, Thiago; Rocha, Leonardo; Mourão, Fernando; Pappa, Gisele L.; Cunha, Lucas; Gonçalves, Marcos André; Meira Jr., Wagner",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2010-09-27,Caixa 2
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jidm/article/view/935,"Laender, Alberto H. F.; Moro, Mirella M",JOURNAL OF INFORMATION AND DATA MANAGEMENT,2010-05-27,Caixa 2
PERIÓDICOS,A Method Based on Naming Similarity to Identify Reuse Opportunities,https://journals-sol.sbc.org.br/index.php/isys/article/view/330,"Oliveira, Johnatan; Fernandes, Eduardo; Souza, Maurício; Figueiredo, Eduardo",ISYS - BRAZILIAN JOURNAL OF INFORMATION SYSTEMS,2017-03-12,Caixa 2
PERIÓDICOS,Using PDCA as a General Framework for Teaching and Evaluating the Learning of Software Engineering Disciplines,https://journals-sol.sbc.org.br/index.php/isys/article/view/249,"Mergen, Sérgio Luis Sardi; Kepler, Fábio Natanael; Silva da Silva, João Pablo; Cera, Márcia Cristina",ISYS - BRAZILIAN JOURNAL OF INFORMATION SYSTEMS,2014-11-15,Caixa 2
PERIÓDICOS,FlowSpy: exploring Activity-Execution Patterns from Business Processes,https://journals-sol.sbc.org.br/index.php/isys/article/view/117,"Tristão, Cristian; Ruiz, Duncan; Becker, Karin",ISYS - BRAZILIAN JOURNAL OF INFORMATION SYSTEMS,2008-11-24,Caixa 2
PERIÓDICOS,Planning the Design and Execution of Student Performance Assessment in Serious Games,https://journals-sol.sbc.org.br/index.php/jis/article/view/1907,"Oliveira, Rháleff N. R.; Rocha, Rafaela V.; Goya, Denise H.",JOURNAL ON INTERACTIVE SYSTEMS,2021-11-12,Caixa 2
PERIÓDICOS,Using Interviews to Evaluate Location-Based Games: Lessons and Challenges,https://journals-sol.sbc.org.br/index.php/jis/article/view/754,"Carneiro, Nayana; Darin, Ticianne; Pinheiro, Mateus; Viana, Windson",JOURNAL ON INTERACTIVE SYSTEMS,2021-01-25,Caixa 2
PERIÓDICOS,Editor's Note,https://journals-sol.sbc.org.br/index.php/jis/article/view/720,"Raposo, Alberto",JOURNAL ON INTERACTIVE SYSTEMS,2014-12-30,Caixa 2
PERIÓDICOS,Editors’ Note,https://journals-sol.sbc.org.br/index.php/jis/article/view/713,"Raposo, Alberto; Corrêa, Cleber",JOURNAL ON INTERACTIVE SYSTEMS,2019-12-13,Caixa 2
PERIÓDICOS,Editors’ Note,https://journals-sol.sbc.org.br/index.php/jis/article/view/687,"Raposo, Alberto; Corrêa, Cléber",JOURNAL ON INTERACTIVE SYSTEMS,2018-06-08,Caixa 2
PERIÓDICOS,Editors’ Note,https://journals-sol.sbc.org.br/index.php/jis/article/view/677,"Raposo, Alberto; Corrêa, Cléber",JOURNAL ON INTERACTIVE SYSTEMS,2017-12-22,Caixa 2
PERIÓDICOS,Editor’s Note,https://journals-sol.sbc.org.br/index.php/jis/article/view/669,"Raposo, Alberto",JOURNAL ON INTERACTIVE SYSTEMS,2017-09-14,Caixa 2
PERIÓDICOS,Editor’s Note,https://journals-sol.sbc.org.br/index.php/jis/article/view/657,"Raposo, Alberto",JOURNAL ON INTERACTIVE SYSTEMS,2015-12-01,Caixa 2
PERIÓDICOS,Editor's Note,https://journals-sol.sbc.org.br/index.php/jis/article/view/649,"Raposo, Alberto",JOURNAL ON INTERACTIVE SYSTEMS,2015-10-09,Caixa 2
PERIÓDICOS,Guest Editorial,https://journals-sol.sbc.org.br/index.php/jis/article/view/644,"Silveira, Ismar; Clua, Esteban",JOURNAL ON INTERACTIVE SYSTEMS,2014-11-06,Caixa 2
PERIÓDICOS,Editor's Note,https://journals-sol.sbc.org.br/index.php/jis/article/view/636,"Raposo, Alberto",JOURNAL ON INTERACTIVE SYSTEMS,2014-07-09,Caixa 2
PERIÓDICOS,Guest Editorial,https://journals-sol.sbc.org.br/index.php/jis/article/view/629,"dos Santos, Selan; Machado, Liliane",JOURNAL ON INTERACTIVE SYSTEMS,2014-01-29,Caixa 2
PERIÓDICOS,Editor's Note,https://journals-sol.sbc.org.br/index.php/jis/article/view/621,"Nedel, Luciana",JOURNAL ON INTERACTIVE SYSTEMS,2013-08-28,Caixa 2
PERIÓDICOS,Guest Editorial,https://journals-sol.sbc.org.br/index.php/jis/article/view/610,"Machado, Liliane S.; Soares, Luciano P.",JOURNAL ON INTERACTIVE SYSTEMS,2013-01-23,Caixa 2
PERIÓDICOS,Editorial,https://journals-sol.sbc.org.br/index.php/jis/article/view/606,"Nedel, Luciana",JOURNAL ON INTERACTIVE SYSTEMS,2012-06-15,Caixa 2
PERIÓDICOS,Editor's Note,https://journals-sol.sbc.org.br/index.php/jis/article/view/559,"Nedel, Luciana",JOURNAL ON INTERACTIVE SYSTEMS,2010-11-01,Caixa 2
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/cibse/article/view/24713,"Giachetti, Giovanni; França, Breno de",PROCEEDINGS OF THE IBERO-AMERICAN CONFERENCE ON SOFTWARE ENGINEERING (CIBSE),2023-06-05,Caixa 2
ANAIS DE EVENTO,Prólogo y Comité Organizador,https://sol.sbc.org.br/index.php/cibse/article/view/29350,"OliveiraJr, Edson; Guzmán, Ignacio García Rodríguez de",PROCEEDINGS OF THE IBERO-AMERICAN CONFERENCE ON SOFTWARE ENGINEERING (CIBSE),2024-05-06,Caixa 2
ANAIS DE EVENTO,Prólogo y Comité Organizador,https://sol.sbc.org.br/index.php/cibse/article/view/20994,"Barcellos, Monalessa; la Vara, Jose Luis de",PROCEEDINGS OF THE IBERO-AMERICAN CONFERENCE ON SOFTWARE ENGINEERING (CIBSE),2022-06-13,Caixa 2
ANAIS DE EVENTO,Targets Detection Using Multiple Foveas,https://sol.sbc.org.br/index.php/sbrlars/article/view/18350,"Medeiros, Petrucio R. T.; Gomes, Rafael B.; Gonçalves, Luiz M. G.",ANAIS DO SIMPóSIO BRASILEIRO DE ROBóTICA E SIMPóSIO LATINO AMERICANO DE ROBóTICA (SBR/LARS),2021-10-11,Caixa 2
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/sbes/article/view/9240,"Gerosa, Marco Aurélio; Prikladnicki, Rafael",PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON SOFTWARE ENGINEERING (SBES),2019-09-23,Caixa 2
ANAIS DE EVENTO,PSECO-IM: An Approach for Incident Management to Support Governance in Proprietary Software Ecosystems,https://sol.sbc.org.br/index.php/sbqs/article/view/23321,"Costa, Luiz Alexandre Martins; Fontão, Awdren Lima; Santos, Rodrigo Pereira",PROCEEDINGS OF THE BRAZILIAN SOFTWARE QUALITY SYMPOSIUM (SBQS),2022-11-07,Caixa 2
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/sbqs/article/view/23319,"Canedo, Edna Dias; Viana, Davi; Garcia, Vinicius; Bezerra, Carla; Santos, Ismayle de Sousa; Gadelha, Bruno; Machado, Ivan; Soares, Sérgio; Kulesza, Uirá; França, Breno de; Conte, Tayana; Maldonado, José Carlos",PROCEEDINGS OF THE BRAZILIAN SOFTWARE QUALITY SYMPOSIUM (SBQS),2022-11-07,Caixa 2
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/sbqs/article/view/18600,"Santos, Rodrigo; Oliveira, Sandro Ronaldo Bezerra; Santos, Ismayle de Sousa; Marczak, Sabrina; Viana, Davi; Canedo, Edna Dias; Albuquerque, Adriano Bessa; Paludo, Marco; Rocha, Ana Regina; Machado, Ivan; Kulesza, Uirá; Garcia, Vinícius; Santos, Gleison; Valentim, Natasha",PROCEEDINGS OF THE BRAZILIAN SOFTWARE QUALITY SYMPOSIUM (SBQS),2021-11-08,Caixa 2
ANAIS DE EVENTO,Unveiling the Teaching Methods Adopted in DevOps Courses,https://sol.sbc.org.br/index.php/sbqs/article/view/27123,"Ferino, Samuel; Kulesza, Uirá",PROCEEDINGS OF THE BRAZILIAN SOFTWARE QUALITY SYMPOSIUM (SBQS),2023-11-07,Caixa 2
ANAIS DE EVENTO,Evaluating the Code Comprehension of Novices with Eye Tracking,https://sol.sbc.org.br/index.php/sbqs/article/view/27120,"Costa, José Aldo Silva Da; Gheyi, Rohit",PROCEEDINGS OF THE BRAZILIAN SOFTWARE QUALITY SYMPOSIUM (SBQS),2023-11-07,Caixa 2
ANAIS DE EVENTO,CRM Systems Quality Evaluation,https://sol.sbc.org.br/index.php/sbqs/article/view/18594,"Boarim, Jhonatan Bernardes; da Rocha, Ana Regina Cavalcanti",PROCEEDINGS OF THE BRAZILIAN SOFTWARE QUALITY SYMPOSIUM (SBQS),2021-11-08,Caixa 2
ANAIS DE EVENTO,A Quality-oriented Approach to Recommend Move Method Refactorings,https://sol.sbc.org.br/index.php/sbqs/article/view/15055,"Couto, Christian Marlon Souza ; Rocha, Henrique; Terra, Ricardo",PROCEEDINGS OF THE BRAZILIAN SOFTWARE QUALITY SYMPOSIUM (SBQS),2018-10-17,Caixa 2
ANAIS DE EVENTO,A Quality-oriented Approach to Recommend Move Method Refactorings,https://sol.sbc.org.br/index.php/sbqs/article/view/15051,"Couto, Christian Marlon Souza; Terra, Ricardo",PROCEEDINGS OF THE BRAZILIAN SOFTWARE QUALITY SYMPOSIUM (SBQS),2019-10-28,Caixa 2
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/sbmf/article/view/28042,"Barbosa, Haniel; Zohar, Yoni",PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON FORMAL METHODS (SBMF),2023-12-04,Caixa 2
ANAIS DE EVENTO,Modeling an Empathetic Embodied Conversational Agent,https://sol.sbc.org.br/index.php/sbgames_estendido/article/view/27936,"Knob, Paulo Ricardo; Musse, Soraia Raupp",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTER GAMES AND DIGITAL ENTERTAINMENT (SBGAMES),2023-11-06,Caixa 2
ANAIS DE EVENTO,Feature selection in an interactive search-based PLA design approach,https://sol.sbc.org.br/index.php/sbcars/article/view/28339,"Arasaki, Caio; Wolschick, Lucas; Freire, Willian; Amaral, Aline","PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON SOFTWARE COMPONENTS, ARCHITECTURES, AND REUSE (SBCARS)",2023-09-25,Caixa 2
ANAIS DE EVENTO,On the Cost-Effectiveness of Stacking of Neural and Non-Neural Methods for Text Classification: Scenarios and Performance Prediction,https://sol.sbc.org.br/index.php/sbbd_estendido/article/view/25638,"Gomes, Christian; Rocha, Leonardo; Gonçalves, Marcos",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON DATABASES (SBBD),2023-09-25,Caixa 2
ANAIS DE EVENTO,"Analyses of Musical Success based on Time, Genre and Collaboration",https://sol.sbc.org.br/index.php/sbbd_estendido/article/view/25640,"Oliveira, Gabriel P.; Lacerda, Anisio; Moro, Mirella M.",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON DATABASES (SBBD),2023-09-25,Caixa 2
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/sbac-pad/article/view/19764,"Navaux, Philippe O. A.",PROCEEDINGS OF THE INTERNATIONAL SYMPOSIUM ON COMPUTER ARCHITECTURE AND HIGH PERFORMANCE COMPUTING (SBAC-PAD),1999-09-29,Caixa 2
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/sbac-pad/article/view/22213,"Melo, Alba Cristina M. A.",PROCEEDINGS OF THE INTERNATIONAL SYMPOSIUM ON COMPUTER ARCHITECTURE AND HIGH PERFORMANCE COMPUTING (SBAC-PAD),2001-09-10,Caixa 2
ANAIS DE EVENTO,Prefácio,https://sol.sbc.org.br/index.php/bsb/article/view/23159,"Scherer, Nicole M.; Melo-Minardi, Raquel C. de",PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON BIOINFORMATICS (BSB),2022-09-21,Caixa 2
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/eres/article/view/10057,"Piagetti, Jean; El Uri, Maurício; Basso, Fábio",PROCEEDINGS OF THE REGIONAL SCHOOL OF SOFTWARE ENGINEERING (ERES),2018-10-22,Caixa 2
ANAIS DE EVENTO,Cybersickness Analysis Using Symbolic Machine Learning Algorithms,https://sol.sbc.org.br/index.php/svr_estendido/article/view/17647,"Porcino, Thiago; Trevisan, Daniela; Clua, Esteban",ANAIS ESTENDIDOS DO SIMPóSIO DE REALIDADE VIRTUAL E AUMENTADA (SVR),2021-10-18,Caixa 3
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/svr_estendido/article/view/8448,"Wagner Filho, Jorge A.; Nedel, Luciana",ANAIS ESTENDIDOS DO SIMPóSIO DE REALIDADE VIRTUAL E AUMENTADA (SVR),2019-10-16,Caixa 3
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/svr_estendido/article/view/8457,"Felix, Heitor; Simões, Francisco; Cunha, Kelvin; Teichrieb, Veronica",ANAIS ESTENDIDOS DO SIMPóSIO DE REALIDADE VIRTUAL E AUMENTADA (SVR),2019-10-16,Caixa 3
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wcge/article/view/24935,"Marcacini, Ricardo",PROCEEDINGS OF THE WORKSHOP ON APPLIED COMPUTING IN ELECTRONIC GOVERNMENT,2023-08-06,Caixa 3
ANAIS DE EVENTO,Partial Least Squares: A Deep Space Odyssey,https://sol.sbc.org.br/index.php/sibgrapi_estendido/article/view/20014,"Jordão, Artur; Schwartz, William Robson","COMPANION PROCEEDINGS OF THE CONFERENCE ON GRAPHICS, PATTERNS AND IMAGES (SIBGRAPI)",2021-10-18,Caixa 3
ANAIS DE EVENTO,Musical Hyperlapse: A Multimodal Approach to Accelerate First-Person Videos,https://sol.sbc.org.br/index.php/sibgrapi_estendido/article/view/23258,"Matos, Diognei de; Nascimento, Erickson R.","COMPANION PROCEEDINGS OF THE CONFERENCE ON GRAPHICS, PATTERNS AND IMAGES (SIBGRAPI)",2022-10-24,Caixa 3
ANAIS DE EVENTO,Synthesizing Realistic Human Dance Motions Conditioned by Musical Data using Graph Convolutional Networks,https://sol.sbc.org.br/index.php/sibgrapi_estendido/article/view/20010,"Ferreira, João P. M.; Martins, Renato; Nascimento, Erickson R.","COMPANION PROCEEDINGS OF THE CONFERENCE ON GRAPHICS, PATTERNS AND IMAGES (SIBGRAPI)",2021-10-18,Caixa 3
ANAIS DE EVENTO,Hierarchy-of-Visual-Words: a Learning-based Approach for Trademark Image Retrieval,https://sol.sbc.org.br/index.php/sibgrapi_estendido/article/view/8332,"Lourenço, Vítor N.; Silva, Gabriela G.; Fernandes, Leandro A. F.","COMPANION PROCEEDINGS OF THE CONFERENCE ON GRAPHICS, PATTERNS AND IMAGES (SIBGRAPI)",2019-10-28,Caixa 3
ANAIS DE EVENTO,Targets Detection Using Multiple Foveas,https://sol.sbc.org.br/index.php/sibgrapi_estendido/article/view/20019,"Medeiros, Petrucio R. T.; Gomes, Rafael B.; Gonçalves, Luiz M. G.","COMPANION PROCEEDINGS OF THE CONFERENCE ON GRAPHICS, PATTERNS AND IMAGES (SIBGRAPI)",2021-10-18,Caixa 3
